usuario,1,Estudiante,20,Masculino,10
usuario,2,"Prejubilado de la mina",57,Masculino,5
usuario,3,"Ama de casa",55,Femenino,3
usuario,4,"Auxiliar de cocina",31,Femenino,7
usuario,5,Estudiante,16,Femenino,8
usuario,6,"Ama de casa",78,Femenino,2
usuario,7,"Ingeniero informático",26,Femenino,10
usuario,8,"Ingeniero mecánico",33,Maculino,5
usuario,9,"Conductor de autobús",48,Maculino,8
usuario,10,Limpiadora,36,Femenino,8
usuario,11,Estudiante,13,Masculino,6
usuario,12,Estudiante,21,Masculino,10
resultado,1,"Tablet (+ ordenador)",00:06:33,1,"20,54,27,Johann Zarco,Francia,marc márquez,Sí,22,Long lap,5º","Hay un bug en la carga de fichero InfoCircuito.html que provocó que no se pudiera visualizar la información. Reproducción del bug: Cargar la información > Ir a otra pestaña (por ejemplo, ""Meteorología"") > Volver a Circuito con la flecha de retroceso del navegador.","Arreglar el bug de la carga de información vía InfoCircuito.html. El botón de menú se ""oculta"" cuando haces ""hover"" (pasas el cursor/dedo por encima) debido a una regla CSS con efectos colaterales.",9
resultado,2,"Ordenador (portátil)",00:09:20,1,"20,54,27,Zarco,Francia,Marc Márquez,Sí,22,Long lap,5","La web está muy bonita, pero no me gustaron los colores de la barra de arriba (haciendo referencia al menú de navegación). Tampoco me gustó que haya que cargar la información del circuito de un archivo, si siempre va a ser el mismo, vale más dejarlo ahí puesto por defecto.","Cambiaría el color azul del menú (no le gusta) y, si se puede, que no se tenga que cargar la información del circuito.",10
resultado,3,Móvil,00:13:48,1,"20,54,27,johan zarco,francia,marquez,si,22,long lap,5","La web está muy bien, me gusta cómo está la presentación y se ve muy profesional, pero la letra está bastante pequeña, igual hay gente que no lo puede leer bien. Además los botones del menú están bastante juntos y pequeños y a veces es difícil darle al que quieres.","Aumentar un poco el tamaño de letra en el móvil, y separar los botones del menú, ya que es difícil darles. El propio botón del menú a veces desaparece.",10
resultado,4,Tablet,00:09:34,1,"20,54,27,Johann Zarco,Francia,Marc Márquez,Si,22,Long lap,Quinto","No me parece correcto que la información de la meteorología de la carrera esté en una pestaña de la web separada de la información del circuito. Tampoco me llama la atención la temática de la página.","Quitaría la sección de meteorología y lo metería todo junto en circuito.",7
resultado,5,Móvil,00:07:44,1,"20,54,27,Johann Zarco,Francia,Marc Márquez,Sí,22,Long lap,5","Está muy bonita, me gustó el test, es muy entretenido y muy buena idea para hacerte leer bien toda la información y ver todas las secciones que hay.",Ninguna.,10
resultado,6,"Ordenador (portátil)",00:14:18,1,"21,54,27,zarco,francia,marc marqez,no,22,long lap,5","Está muy guapa la página, y muy interesante lo que se cuenta. Me lo pasé muy bien y aprendí mucho de MotoGP.","Hay que añadir más indicaciones para saber cómo se cargan los archivos, y para la gente que no sabemos de las motos, dar alguna pista para no tardar tanto.",10
resultado,7,Móvil,00:06:44,1,"21,54,27,Johann Zarco,Francia,Marc Márquez,Sí,22,Long lap,5º","La web se ve muy consistente y parecida en los 3 dispositivos. Me encanta la idea del menú que se esconde en los móviles. Las imágenes del piloto igual se ven un poco pequeñas en el móvil, pero están bastante bien. La fuente y el tamaño de letra son correctos. Las imágenes en rotación del inicio no son exactamente iguales de tamaño y provocan desplazamiento, sobre todo en móviles, se nota más la diferencia.","Agrandar un poco las imágenes en móviles, pero yo creo que solo la de la sección de piloto se ve pequeña, las que se cargan dinámicamente en la sección de circuito se ven bien. Ajustar las imágenes en rotación para que no desplacen la información y ocupen lo mismo.",9
resultado,7,"Ordenador (portátil)",00:02:58,1,"21,54,27,Johann Zarco,Francia,Marc Márquez,Sí,22,Long lap,5º","La web se ve muy consistente y parecida en los 3 dispositivos. Me encanta la idea del menú que se esconde en los móviles. Las imágenes del piloto igual se ven un poco pequeñas en el móvil, pero están bastante bien. La fuente y el tamaño de letra son correctos. Las imágenes en rotación del inicio no son exactamente iguales de tamaño y provocan desplazamiento, sobre todo en móviles, se nota más la diferencia.","Agrandar un poco las imágenes en móviles, pero yo creo que solo la de la sección de piloto se ve pequeña, las que se cargan dinámicamente en la sección de circuito se ven bien. Ajustar las imágenes en rotación para que no desplacen la información y ocupen lo mismo.",9
resultado,7,Tablet,00:05:29,1,"21,54,27,Johann Zarco,Francia,Marc Márquez,Sí,22,Long lap,5º","La web se ve muy consistente y parecida en los 3 dispositivos. Me encanta la idea del menú que se esconde en los móviles. Las imágenes del piloto igual se ven un poco pequeñas en el móvil, pero están bastante bien. La fuente y el tamaño de letra son correctos. Las imágenes en rotación del inicio no son exactamente iguales de tamaño y provocan desplazamiento, sobre todo en móviles, se nota más la diferencia.","Agrandar un poco las imágenes en móviles, pero yo creo que solo la de la sección de piloto se ve pequeña, las que se cargan dinámicamente en la sección de circuito se ven bien. Ajustar las imágenes en rotación para que no desplacen la información y ocupen lo mismo.",9
resultado,8,Tablet,00:07:15,1,"20,54,27,Johann zarco,Francia,Marc márquez,Si,22,Long lap,5","Está bastante bien, pero a veces me pierdo, tendría que poner en todo momento en qué parte de la web estoy. La interfaz muy bonita y el cuestionario muy entretenido.","Yo añadiría una barra arriba que te indique en qué página estás en todo momento, para no tener que ir acordándose o tener que subir para arriba, y así saber si estás en el sitio en el que quieres buscar o no.",9
